요양기관명,좌표(X),좌표(Y),시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호
온누리본초약국,129.0232141,35.1478411,부산,210004,부산진구,개금동,47388,"부산광역시 부산진구 엄광로 66, (개금동)",051-894-3530
에이플러스 약국,128.563181,35.9427584,대구,230003,대구북구,동천동,41423,"대구광역시 북구 학정로 427, 2층 (동천동)",053-312-4934
벨약국,128.6235555,35.8402898,대구,230005,대구수성구,황금동,42149,"대구광역시 수성구 동대구로 111, 황금빌딩 1층 (황금동)",053-763-7533
녹십자약국,129.0361135,35.1622314,부산,210004,부산진구,당감동,47178,"부산광역시 부산진구 당감서로 15, (당감동)",051-897-1014
강북조은약국,128.5671898,35.9479093,대구,230003,대구북구,학정동,41417,"대구광역시 북구 학정동로 45, 1층 (학정동)",053-326-2929
쉼표약국,128.6174531,35.8952862,대구,230003,대구북구,복현동,41562,"대구광역시 북구 동북로 244, 1층 101호 (복현동)",053-942-9668
연약국,128.5988098,35.9208353,대구,230003,대구북구,서변동,41476,"대구광역시 북구 호국로 215, 대성골든프라자2차 202호 (서변동)",053-956-0967
마음약국,128.4547317,35.6925845,대구,230100,대구달성군,현풍읍,43017,"대구광역시 달성군 현풍읍 테크노상업로 46, 104호",053-616-8161
새봄약국,128.7295823,36.5625607,경북,370400,안동시,운흥동,36706,"경상북도 안동시 경동로 656, 홈플러스 (운흥동)",054-859-7908
효성약국,127.443057,36.6161671,충북,330102,청주흥덕구,가경동,28413,"충청북도 청주시 흥덕구 가경로 9-19, 106호 (가경동)",043-233-0987
망고약국,128.6407024,35.8780482,대구,230002,대구동구,효목동,41232,"대구광역시 동구 효목로 56, 1층 (효목동)",053-985-2206
굿모닝약국,126.8913997,37.5771101,서울,110009,마포구,상암동,03908,"서울특별시 마포구 월드컵북로 361, 102호 (상암동, 디엠씨이안 상암2단지)",02-305-0350
한강약국,126.9100043,37.5228381,서울,110013,영등포구,영등포동2가,07249,"서울특별시 영등포구 버드나루로7길 7, (영등포동2가)",02-2676-4850
호원엠약국,127.1270901,37.527672,서울,110002,강동구,성내동,05399,"서울특별시 강동구 성내로 66, 채원빌딩 (성내동)",02-488-1512
화명수약국,129.0133222,35.2341977,부산,210005,부산북구,화명동,46526,"부산광역시 북구 금곡대로 287, 3층 303호 (화명동, 삼한골든뷰)",051-364-5507
웰빙메디칼약국,127.026202,37.6254286,서울,110024,강북구,미아동,01170,"서울특별시 강북구 도봉로 187, (미아동)",02-984-2752
초록약국,127.1044351,37.520898,서울,110018,송파구,신천동,05507,"서울특별시 송파구 올림픽로37길 130, 파크리오 A상가동 307호 (신천동)",02-424-7786
청수약국,127.0339637,37.5778179,서울,110007,동대문구,용두동,02585,"서울특별시 동대문구 천호대로25길 81, 1층 103호 (용두동, 랜드마크타워1)",02-3493-6912
은사약국,127.3682756,36.5290268,세종시,410000,세종시,부강면,30075,"세종특별자치시 부강면 시장길 26, (부강면)",044-275-9122
제일약국,126.865768,37.5394905,서울,110020,양천구,목동,07957,"서울특별시 양천구 목동중앙남로11길 4, (목동)",02-2642-4128
대전태평양약국,127.3210875,36.3134318,대전,250001,대전유성구,대정동,34219,"대전광역시 유성구 대정로28번안길 83, (대정동)",042-543-5006
보리약국,127.3818261,36.3582304,대전,250003,대전서구,둔산동,35209,"대전광역시 서구 한밭대로 745, 지하2층 (둔산동)",042-717-0777
화명열린약국,129.0143523,35.235978,부산,210005,부산북구,화명동,46531,"부산광역시 북구 금곡대로 312, 3층 (화명동)",051-363-8539
새한솔약국,128.3350546,36.1275489,경북,370200,구미시,원평동,39225,"경상북도 구미시 구미중앙로 115, (원평동)",054-442-0330
대구약국,129.3628194,36.0209487,경북,370701,포항남구,대도동,37781,"경상북도 포항시 남구 상공로 153, (대도동)",054-273-3154
행복한약국,126.852237,37.5207853,서울,110020,양천구,신정동,08058,"서울특별시 양천구 중앙로 275, (신정동)",02-2606-8933
가람약국,126.9176679,37.6341902,서울,110015,은평구,진관동,03311,"서울특별시 은평구 통일로 1030, 은평헤스티아 1,2층 101, 201호호 (진관동)",
포산약국,128.4618973,35.6932691,대구,230100,대구달성군,유가읍,43018,"대구광역시 달성군 유가읍 테크노상업로 112, (유가읍)",053-617-5989
스마일약국,126.9827781,37.4882676,서울,110021,서초구,방배동,06567,"서울특별시 서초구 동작대로 132, 지하2층 (방배동, 안석빌딩)",02-532-5427
도담시청약국,128.54804,35.8538868,대구,230007,대구달서구,감삼동,42642,"대구광역시 달서구 달구벌대로 1664, 1층 (감삼동)",053-262-0307
경주건강한약국,129.2150231,35.8441615,경북,370100,경주시,황오동,38153,"경상북도 경주시 화랑로 130, (황오동)",054-777-6360
마루약국,128.5296391,35.8257235,대구,230007,대구달서구,월성동,42758,"대구광역시 달서구 조암로 1, 112호 (월성동, 미래타워)",053-636-0519
미소약국,128.639455,35.8771758,대구,230002,대구동구,효목동,41237,"대구광역시 동구 효목로 41, 1층 (효목동)",053-755-2468
그랜드약국,127.069091,37.5433337,서울,110023,광진구,화양동,05016,"서울특별시 광진구 아차산로29길 55, (화양동)",02-462-8447
서울종로약국,127.0016605,37.5818155,서울,110016,종로구,명륜4가,03079,"서울특별시 종로구 대학로 117, (명륜4가)",02-3676-4000
뉴타운약국,127.0188472,37.6185505,서울,110024,강북구,미아동,01197,"서울특별시 강북구 삼양로27길 43, 2층 201,202호 (미아동, 위브 테라스 파크)",02-982-0721
청실약국,126.9789374,37.567289,서울,110017,중구,무교동,04520,"서울특별시 중구 무교로 15, 1층 (무교동, 남강건설회관빌딩)",02-3789-6953
신우당약국,127.0381144,37.582053,서울,110007,동대문구,제기동,02570,"서울특별시 동대문구 약령동길 84, 1층 (제기동)",02-969-8670
누가약국,127.0207598,37.6193358,서울,110024,강북구,미아동,01194,"서울특별시 강북구 솔샘로 254, (미아동)",02-945-6132
동문약국,127.0701414,37.6357696,서울,110022,노원구,하계동,01830,"서울특별시 노원구 공릉로59나길 78-10, (하계동)",02-949-7070
참성심약국,126.956537,37.4795434,서울,110004,관악구,봉천동,08789,"서울특별시 관악구 남부순환로 1862, (봉천동)",02-887-1131
메디슨약국,127.1221669,37.4967206,서울,110018,송파구,가락동,05716,"서울특별시 송파구 송이로 111, (가락동, 청석빌딩 1층)",02-443-7789
푸른약국,126.9136697,37.4853815,서울,110004,관악구,신림동,08701,"서울특별시 관악구 난곡로 351, (신림동)",02-851-2525
금성약국,127.0836569,37.5376627,서울,110023,광진구,구의동,05043,"서울특별시 광진구 자양로 112, 111호,112호,113호 (구의동)",02-447-1500
서대구약국,128.5531577,35.8697513,대구,230004,대구서구,평리동,41834,"대구광역시 서구 국채보상로 202, (평리동)",053-573-5300
정성약국,128.6183203,35.8945717,대구,230003,대구북구,복현동,41562,"대구광역시 북구 동북로 254, 1층 (복현동)",053-216-9115
삼보온누리약국,129.0154964,35.2308715,부산,210005,부산북구,화명동,46536,"부산광역시 북구 금곡대로 268, 상가동 1층 102호, 121호 (화명동, 화명동대림타운)",051-363-5425
무지개약국,126.8637052,37.5486065,서울,110020,양천구,목동,07950,"서울특별시 양천구 등촌로 214, (목동)",02-2643-5511
봄내약국,126.9276482,37.4859009,서울,110004,관악구,신림동,08760,"서울특별시 관악구 신림동5길 31, 1층 (신림동)",02-882-8234
문화약국,127.5664178,36.299695,충북,330005,옥천군,옥천읍,29037,"충청북도 옥천군 옥천읍 삼금로 13, (옥천읍)",043-731-8799
까치프라자약국,126.8466719,37.5324773,서울,110003,강서구,화곡동,07757,"서울특별시 강서구 강서로 52, 104,105호 (화곡동, 화곡판타지아빌딩)",02-2604-3005
청송온누리약국,126.8663601,37.5391326,서울,110020,양천구,목동,07960,"서울특별시 양천구 목동중앙본로7길 45, 108호 (목동)",02-2651-5319
푸른약국,126.8479386,37.5007938,서울,110005,구로구,개봉동,08236,"서울특별시 구로구 남부순환로 775, 상가106동 103호 (개봉동, 개봉푸르지오)",02-2689-9856
백천동방약국,128.7388851,35.8040407,경북,371000,경산시,백천동,38651,"경상북도 경산시 경청로221길 1, (백천동)",053-811-9393
연경진약국,128.6151186,35.9424863,대구,230003,대구북구,연경동,41409,"대구광역시 북구 연경지묘로 6, 1층 106호 (연경동)",053-981-7577
쌍사약국,129.3557266,36.0152353,경북,370701,포항남구,상도동,37765,"경상북도 포항시 남구 상대로 79, 1층 (상도동)",
시장약국,126.6244816,36.5024602,충남,340015,홍성군,광천읍,32295,"충청남도 홍성군 광천읍 광천로329번길 23, (광천읍)",041-642-5616
장기약국,127.2055491,36.4974488,세종시,410000,세종시,장군면,30053,"세종특별자치시 장군면 장척로 405-2, (장군면)",044-857-1700
성모약국,127.0704418,37.4886321,서울,110001,강남구,개포동,06330,"서울특별시 강남구 개포로 516, 101호 (개포동)",02-3412-1336
이연약국,128.1809915,36.1153696,경북,370300,김천시,율곡동,39660,"경상북도 김천시 혁신3로 40, 일오삼 메트로 106호 (율곡동)",054-436-0298
다나은약국,128.3989358,35.9946863,경북,370024,칠곡군,왜관읍,39886,"경상북도 칠곡군 왜관읍 중앙로 221, (왜관읍)",054-977-1235
김약국,126.8333496,37.5221846,서울,110020,양천구,신월동,08037,"서울특별시 양천구 지양로 75, (신월동)",02-2603-4285
메디팜무지개약국,127.0273583,37.5231164,서울,110001,강남구,신사동,06031,"서울특별시 강남구 논현로159길 10, 1층 일부호 (신사동)",02-515-7533
참좋은온누리약국,127.1354283,37.5368812,서울,110002,강동구,길동,05354,"서울특별시 강동구 성안로 156, (길동)",02-478-3905
극동약국,127.1329754,37.4956043,서울,110018,송파구,가락동,05783,"서울특별시 송파구 동남로18길 9, (가락동, 극동아파트상가 104호)",02-403-1379
한양약국,127.0297326,37.5269931,서울,110001,강남구,신사동,06022,"서울특별시 강남구 논현로176길 14, 3층 일부호 (신사동)",02-514-5665
강남제일약국,127.0343432,37.5004008,서울,110001,강남구,역삼동,06132,"서울특별시 강남구 테헤란로 139, (역삼동)",02-555-7790
건강백세약국,128.6087897,35.9001738,대구,230003,대구북구,산격동,41534,"대구광역시 북구 동북로 146, (산격동)",942-5252
안동중앙약국,128.6998178,36.5471409,경북,370400,안동시,수상동,36743,"경상북도 안동시 앙실로 15, (수상동)",054-852-1199
현샘약국,128.5046919,35.8551477,대구,230007,대구달서구,이곡동,42612,"대구광역시 달서구 달구벌대로251길 33, 1층 (이곡동)",053-585-3606
다인약국,127.0366827,37.4844777,서울,110021,서초구,양재동,06737,"서울특별시 서초구 남부순환로 2614, 311호 (양재동, 한솔로이젠트)",02-571-1317
옵티마상원약국,126.9101615,37.5556333,서울,110009,마포구,망원동,04013,"서울특별시 마포구 월드컵로 75, 1층 (망원동)",02-322-8900
수명산약국,126.8265623,37.5523072,서울,110003,강서구,내발산동,07635,"서울특별시 강서구 수명로 68-11, 발산타워107호 (내발산동)",02-2667-6363
청담본약국,127.0555135,37.5211496,서울,110001,강남구,청담동,06072,"서울특별시 강남구 학동로97길 20, 1층 일부호 (청담동)",02-540-1038
푸른솔약국,127.016321,37.49476,서울,110021,서초구,서초동,06606,"서울특별시 서초구 서초대로 317, 1층 (서초동, 건원빌딩)",02-532-7820
예다인온누리약국,126.8508201,37.5628582,서울,110003,강서구,등촌동,07574,"서울특별시 강서구 양천로 452, 1층 105-1호 (등촌동, 예다인상가)",02-2658-7115
초록약국,127.0971188,37.5894344,서울,110019,중랑구,면목동,02189,"서울특별시 중랑구 용마산로 426, (면목동)",02-2208-4451
대형약국,126.9564479,37.5578155,서울,110010,서대문구,북아현동,03758,"서울특별시 서대문구 북아현로 4, (북아현동)",02-312-0940
한일약국,128.2095741,37.1420419,충북,330300,제천시,의림동,27165,"충청북도 제천시 명륜로 77, (의림동)",043-646-3271
건강한세상약국,126.913526,37.5919426,서울,110015,은평구,신사동,03442,"서울특별시 은평구 증산로 399, 1층 좌측호 (신사동)",02-376-1824
선화참사랑약국,127.4167299,36.335722,대전,250005,대전중구,선화동,34829,"대전광역시 중구 대종로 608, (선화동)",042-522-9231
태인약국,127.757906,34.9427058,전남,360700,광양시,태인동,57814,"전라남도 광양시 백운1로 153, (태인동)",061-792-7162
비타민약국,127.4619068,36.3276201,대전,250004,대전동구,용운동,34522,"대전광역시 동구 새울로 104, 1층 101호 (용운동)",042-285-5022
청천약국,126.704045,37.5177068,인천,220003,인천부평구,청천동,21304,"인천광역시 부평구 청중로 61, 1층 일부호 (청천동)",
연신우리약국,126.921664,37.618129,서울,110015,은평구,대조동,03385,"서울특별시 은평구 통일로 839, 1층 (대조동)",02-382-6229
바다약국,126.7260311,37.5158535,인천,220003,인천부평구,갈산동,21329,"인천광역시 부평구 주부토로 231, 1층 106호 (갈산동, 갈산홈프라자)",032-525-5557
다은약국,128.5784573,35.8587238,대구,230006,대구중구,남산동,41977,"대구광역시 중구 명덕로 67, 1층 (남산동)",053-252-6237
달빛약국,126.5590047,37.4862124,인천,220004,인천중구,중산동,22402,"인천광역시 중구 하늘달빛로 76, 동명프라자 104호 (중산동)",032-746-3669
약손약국,127.4882355,36.6540377,충북,330103,청주청원구,내덕동,28489,"충청북도 청주시 청원구 새터로 3, (내덕동)",043-256-8522
건강약국,127.2828106,36.5631235,세종시,410000,세종시,연서면,30047,"세종특별자치시 연서면 당산로 353, 353",044-867-0862
